Source,Category,EventName,DateTime,City,VenueName,Address,Link,Description,DateTime_start,DateTime_end,Jour_start,Mois_start,Année_start,Heure_start,Heure_end,lat,lon,duration_h,tags
Ticketmaster,Concert/Sport,d4vd - Withered 2025 World Tour,2025-11-01 20:00:00,Vienna,Raiffeisen Halle im Gasometer,,https://www.ticketmaster.at/event/d4vd-withered-2025-world-tour-tickets/422537002?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,48.2083537,16.3725042,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Son Mieux,2025-11-01 20:00:00,Vienna,Flex Cafe,,https://www.ticketmaster.at/event/son-mieux-tickets/236319265?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,48.2083537,16.3725042,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Ethel Cain - The Willoughby Tucker Forever Tour,2025-11-02 20:00:00,Vienna,Raiffeisen Halle im Gasometer,,https://www.ticketmaster.at/event/ethel-cain-the-willoughby-tucker-forever-tour-tickets/274326487?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,48.2083537,16.3725042,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Lil Tracy,2025-11-03 20:00:00,Vienna,Raiffeisen Halle im Gasometer,,https://www.ticketmaster.at/event/lil-tracy-tickets/837874878?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,48.2083537,16.3725042,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Harrison Storm,2025-11-04 20:00:00,Vienna,Flex Cafe,,https://www.ticketmaster.at/event/harrison-storm-tickets/260610945?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,48.2083537,16.3725042,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Lambchop,2025-11-06 19:30:00,Vienna,Theater Akzent,,https://www.ticketmaster.at/event/lambchop-tickets/954512079?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,48.2083537,16.3725042,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,The Psychedelic Furs,2025-11-09 20:00:00,Vienna,,,https://www.ticketmaster.at/event/the-psychedelic-furs-tickets/914662263?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,The Kiffness - European Tour,2025-11-10 20:00:00,Vienna,,,https://www.ticketmaster.at/event/the-kiffness-european-tour-tickets/677668446?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Pat Burgener - EU Fall Tour 2025,2025-11-10 20:00:00,Vienna,,,https://www.ticketmaster.at/event/pat-burgener-eu-fall-tour-2025-tickets/508128874?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Ava Max - Don’t Click Play Tour,2025-11-11 20:00:00,Vienna,Raiffeisen Halle im Gasometer,,https://www.ticketmaster.at/event/ava-max-dont-click-play-tour-tickets/1647865076?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,48.2083537,16.3725042,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Liana Flores - Autumn 2025,2025-11-11 20:00:00,Vienna,Flucc Deck,,https://www.ticketmaster.at/event/liana-flores-autumn-2025-tickets/1270623250?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,48.2083537,16.3725042,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Somebodys Child,2025-11-12 20:00:00,Vienna,,,https://www.ticketmaster.at/event/somebodys-child-tickets/700245724?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,MONCRIEFF - the maybe it’s fine tour,2025-11-13 20:00:00,Vienna,,,https://www.ticketmaster.at/event/moncrieff-the-maybe-its-fine-tour-tickets/1690144907?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,BIG TIME RUSH - IN REAL LIFE WORLDWIDE,2025-11-14 19:30:00,Vienna,,,https://www.ticketmaster.at/event/big-time-rush-in-real-life-worldwide-tickets/1479528896?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Frytz,2025-11-16 20:00:00,Vienna,Flex Cafe,,https://www.ticketmaster.at/event/frytz-tickets/175423513?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,48.2083537,16.3725042,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Aiko - UK/EU Tour,2025-11-17 20:00:00,Vienna,,,https://www.ticketmaster.at/event/aiko-uk-eu-tour-tickets/1164640319?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Philipp Poisel - Adventkonzerte 2025,2025-11-17 20:00:00,Linz,,,https://www.ticketmaster.at/event/philipp-poisel-adventkonzerte-2025-tickets/1248144885?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-25.1135877,-53.0180456,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,"Leaves Eyes, Nytt Land",2025-11-18 19:00:00,Vienna,,,https://www.ticketmaster.at/event/leaves-eyes-nytt-land-tickets/1082647461?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Jamie Lawson,2025-11-18 20:00:00,Vienna,,,https://www.ticketmaster.at/event/jamie-lawson-tickets/2059295179?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Philipp Poisel - Adventkonzerte 2025,2025-11-18 20:00:00,Graz,,,https://www.ticketmaster.at/event/philipp-poisel-adventkonzerte-2025-tickets/1806251646?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-23.4311552,-46.8288634,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Philipp Poisel - Adventkonzerte 2025,2025-11-19 20:00:00,Vienna,Konzerthaus Mozart Saal,,https://www.ticketmaster.at/event/philipp-poisel-adventkonzerte-2025-tickets/385995971?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,48.2083537,16.3725042,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Kahlenberg,2025-11-20 20:00:00,Vienna,,,https://www.ticketmaster.at/event/kahlenberg-tickets/690864653?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Bertie Newman - All Of Me Changed Forever Tour,2025-11-22 20:00:00,Vienna,,,https://www.ticketmaster.at/event/bertie-newman-all-of-me-changed-forever-tour-tickets/1491500182?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Mono,2025-11-25 20:00:00,Vienna,Flucc Wanne,,https://www.ticketmaster.at/event/mono-tickets/1911475700?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,48.2083537,16.3725042,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Waiting for Smith - The Joy Of Living Tour,2025-11-25 20:00:00,Vienna,,,https://www.ticketmaster.at/event/waiting-for-smith-the-joy-of-living-tour-tickets/27165920?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Ocie Elliott,2025-11-26 20:00:00,Vienna,,,https://www.ticketmaster.at/event/ocie-elliott-tickets/123342704?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,"Leaves Eyes, Nytt Land",2025-11-27 19:00:00,Vienna,,,https://www.ticketmaster.at/event/leaves-eyes-nytt-land-tickets/1607522140?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Roo Panes,2025-11-27 20:00:00,Vienna,,,https://www.ticketmaster.at/event/roo-panes-tickets/1732215054?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Cardinal Black - Midnight at the Valencia Tour,2025-11-29 20:00:00,Vienna,,,https://www.ticketmaster.at/event/cardinal-black-midnight-at-the-valencia-tour-tickets/411571601?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Hazlett,2025-11-29 20:00:00,Vienna,,,https://www.ticketmaster.at/event/hazlett-tickets/236913933?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Alexander Stewart - What If? Tour,2025-11-30 20:00:00,Vienna,,,https://www.ticketmaster.at/event/alexander-stewart-what-if-tour-tickets/1834929104?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Orbit - Small Town Friends On Europe Tour 2025,2025-12-01 20:00:00,Vienna,,,https://www.ticketmaster.at/event/orbit-small-town-friends-on-europe-tour-2025-tickets/675918779?language=en-us,,2025-01-01 00:00:00,2025-12-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Ider - Stripped Tour,2025-12-01 20:00:00,Vienna,,,https://www.ticketmaster.at/event/ider-stripped-tour-tickets/710473135?language=en-us,,2025-01-01 00:00:00,2025-12-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Caribou,2025-12-02 20:00:00,Vienna,,,https://www.ticketmaster.at/event/caribou-tickets/895773830?language=en-us,,2025-01-01 00:00:00,2025-12-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,"Leaves Eyes, Nytt Land",2025-12-03 19:00:00,Vienna,,,https://www.ticketmaster.at/event/leaves-eyes-nytt-land-tickets/1777042664?language=en-us,,2025-01-01 00:00:00,2025-12-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,The Rural Alberta Advantage,2025-12-03 20:00:00,Vienna,,,https://www.ticketmaster.at/event/the-rural-alberta-advantage-tickets/1025234583?language=en-us,,2025-01-01 00:00:00,2025-12-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,ANSU - ZÄUNE TOUR 2025,2025-12-03 20:00:00,Vienna,Flucc,,https://www.ticketmaster.at/event/ansu-zaune-tour-2025-tickets/1466550336?language=en-us,,2025-01-01 00:00:00,2025-12-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,48.2083537,16.3725042,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Jon Smith,2025-12-03 20:00:00,Vienna,Flucc Deck,,https://www.ticketmaster.at/event/jon-smith-tickets/833362785?language=en-us,,2025-01-01 00:00:00,2025-12-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,48.2083537,16.3725042,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,David Bay,2025-12-03 20:30:00,Vienna,,,https://www.ticketmaster.at/event/david-bay-tickets/1818494565?language=en-us,,2025-01-01 00:00:00,2025-12-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Nemo - Break The Code,2025-12-05 20:00:00,Vienna,,,https://www.ticketmaster.at/event/nemo-break-the-code-tickets/22265?language=en-us,,2025-01-01 00:00:00,2025-12-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Rod Stewart: Live in Concert - One More Time,2025-12-09 20:00:00,Vienna,,,https://www.ticketmaster.at/event/rod-stewart-live-in-concert-one-more-time-tickets/1280002549?language=en-us,,2025-01-01 00:00:00,2025-12-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,LEISURE - Welcome To The Mood Tour,2025-12-09 20:00:00,Vienna,,,https://www.ticketmaster.at/event/leisure-welcome-to-the-mood-tour-tickets/1774111649?language=en-us,,2025-01-01 00:00:00,2025-12-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,OG LU - ASSIG ABER CUTE Tour 2025,2025-12-10 20:00:00,Vienna,,,https://www.ticketmaster.at/event/og-lu-assig-aber-cute-tour-2025-tickets/1308079620?language=en-us,,2025-01-01 00:00:00,2025-12-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,44.7030219,-97.5014704,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Death by Chocolate,2025-10-25 20:30:00,Kriens,,,https://www.ticketmaster.ch/event/death-by-chocolate-tickets/786379793?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.034146,8.2807994,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Familiensonntag: Compagnie Barbarie: Grosse Menschen,2025-10-26 14:00:00,Kriens,,,https://www.ticketmaster.ch/event/familiensonntag-compagnie-barbarie-grosse-menschen-tickets/1131047827?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.034146,8.2807994,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Cancelled: d4vd – Withered 2025 World Tour | VIP- Package,2025-10-26 20:00:00,Zürich,,,https://www.ticketmaster.ch/event/cancelled-d4vd--withered-2025-world-tour-%7C-vip-package-tickets/1988073794?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-23.5699353,-46.6596163,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Cancelled: d4vd – Withered 2025 World Tour,2025-10-26 20:00:00,Zürich,,,https://www.ticketmaster.ch/event/cancelled-d4vd--withered-2025-world-tour-tickets/172562081?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-23.5699353,-46.6596163,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,The Hives,2025-10-28 19:15:00,Zürich,,,https://www.ticketmaster.ch/event/the-hives-tickets/1691771926?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-23.5699353,-46.6596163,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Der Nussknacker,2025-10-28 19:30:00,Zürich,,,https://www.ticketmaster.ch/event/der-nussknacker-tickets/1445531539?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-23.5699353,-46.6596163,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Nina Chuba,2025-10-28 20:00:00,Zürich,Hallenstadion,,https://www.ticketmaster.ch/event/nina-chuba-tickets/19895?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.3744489,8.5410422,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Billy Elliot – Das Musical,2025-10-30 19:30:00,Zürich,Maag Halle,,https://www.ticketmaster.ch/event/billy-elliot--das-musical-tickets/1058498292?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.3744489,8.5410422,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Drags Uncut – Die Liveshow,2025-10-30 20:00:00,Kriens,,,https://www.ticketmaster.ch/event/drags-uncut--die-liveshow-tickets/1314640804?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.034146,8.2807994,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Der Nussknacker,2025-10-30 20:00:00,Basel,,,https://www.ticketmaster.ch/event/der-nussknacker-tickets/1066510938?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,31.248135,34.7900989,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Squad Comedy Club - Merwane Benlazar,2025-10-31 19:30:00,Lausanne,Lausanne Palace,,https://www.ticketmaster.ch/event/squad-comedy-club-merwane-benlazar-tickets/860876337?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,46.5218269,6.6327025,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Billy Elliot – Das Musical,2025-10-31 19:30:00,Zürich,Maag Halle,,https://www.ticketmaster.ch/event/billy-elliot--das-musical-tickets/563834286?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.3744489,8.5410422,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Edwin Rosen,2025-10-31 20:00:00,Zürich,,,https://www.ticketmaster.ch/event/edwin-rosen-tickets/911293378?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-23.5699353,-46.6596163,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Squad Comedy Club - Merwane Benlazar,2025-10-31 21:15:00,Lausanne,Lausanne Palace,,https://www.ticketmaster.ch/event/squad-comedy-club-merwane-benlazar-tickets/1830622944?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,46.5218269,6.6327025,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Halloween,2025-10-31 23:00:00,Kriens,,,https://www.ticketmaster.ch/event/halloween-tickets/823621408?language=en-us,,2025-01-01 00:00:00,2025-10-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.034146,8.2807994,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Billy Elliot – Das Musical,2025-11-01 14:30:00,Zürich,Maag Halle,,https://www.ticketmaster.ch/event/billy-elliot--das-musical-tickets/2003408965?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.3744489,8.5410422,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Billy Elliot – Das Musical,2025-11-01 19:30:00,Zürich,Maag Halle,,https://www.ticketmaster.ch/event/billy-elliot--das-musical-tickets/1922497831?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.3744489,8.5410422,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,OG Keemo,2025-11-01 20:00:00,Zürich,,,https://www.ticketmaster.ch/event/og-keemo-tickets/20425?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-23.5699353,-46.6596163,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Luan Santana,2025-11-01 22:00:00,Genève,,,https://www.ticketmaster.ch/event/luan-santana-tickets/1779542860?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-22.9981433,-43.3522536,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Billy Elliot – Das Musical,2025-11-02 14:30:00,Zürich,Maag Halle,,https://www.ticketmaster.ch/event/billy-elliot--das-musical-tickets/1998182352?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.3744489,8.5410422,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Stray From The Path,2025-11-02 18:00:00,Zürich,Dynamo,,https://www.ticketmaster.ch/event/stray-from-the-path-tickets/292667576?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.3744489,8.5410422,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Jadu Heart,2025-11-02 20:00:00,Zürich,EXIL,,https://www.ticketmaster.ch/event/jadu-heart-tickets/947271815?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.3744489,8.5410422,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Cleopatrick,2025-11-04 20:00:00,Zürich,EXIL,,https://www.ticketmaster.ch/event/cleopatrick-tickets/104944609?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.3744489,8.5410422,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,dodie,2025-11-05 20:00:00,Zürich,,,https://www.ticketmaster.ch/event/dodie-tickets/2056641211?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-23.5699353,-46.6596163,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Südpol Slam,2025-11-05 20:00:00,Kriens,,,https://www.ticketmaster.ch/event/sudpol-slam-tickets/520997833?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.034146,8.2807994,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Billy Elliot – Das Musical,2025-11-06 19:30:00,Zürich,Maag Halle,,https://www.ticketmaster.ch/event/billy-elliot--das-musical-tickets/1502262325?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.3744489,8.5410422,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Let’s Doc!: Bilder im Kopf,2025-11-06 19:30:00,Kriens,,,https://www.ticketmaster.ch/event/lets-doc-bilder-im-kopf-tickets/1458865259?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.034146,8.2807994,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Marlo Grosshardt,2025-11-06 20:00:00,Zürich,Dynamo Saal,,https://www.ticketmaster.ch/event/marlo-grosshardt-tickets/109487940?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.3744489,8.5410422,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Mild Orange,2025-11-06 20:00:00,Zürich,EXIL,,https://www.ticketmaster.ch/event/mild-orange-tickets/652465030?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.3744489,8.5410422,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Billy Elliot – Das Musical,2025-11-07 19:30:00,Zürich,Maag Halle,,https://www.ticketmaster.ch/event/billy-elliot--das-musical-tickets/1741818198?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.3744489,8.5410422,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,HALUNKE,2025-11-07 20:00:00,Lyss,,,https://www.ticketmaster.ch/event/halunke-tickets/1848993605?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.0721368,7.305262,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,"Bellarena Events | Soirée Disco Fever: Village People, GALA & more",2025-11-07 20:00:00,Fribourg,BCF ARENA,,https://www.ticketmaster.ch/event/bellarena-events-%7C-soiree-disco-fever-village-people-gala--more-tickets/904225701?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,46.6789116,7.1027113,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,CA7RIEL & Paco Amoroso,2025-11-07 20:00:00,Zürich,,,https://www.ticketmaster.ch/event/ca7riel--paco-amoroso-tickets/574238169?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-23.5699353,-46.6596163,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Radio 1 PEA WEBER’s FRIDAY NIGHT-PARTY - @ legendary MASCOTTE,2025-11-07 21:00:00,Zürich,,,https://www.ticketmaster.ch/event/radio-1-pea-webers-friday-night-party--legendary-mascotte-tickets/453745101?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,-23.5699353,-46.6596163,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Billy Elliot – Das Musical,2025-11-08 14:30:00,Zürich,Maag Halle,,https://www.ticketmaster.ch/event/billy-elliot--das-musical-tickets/4304075?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.3744489,8.5410422,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Billy Elliot – Das Musical,2025-11-08 19:30:00,Zürich,Maag Halle,,https://www.ticketmaster.ch/event/billy-elliot--das-musical-tickets/1088065852?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,47.3744489,8.5410422,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Bellarena Events | Soirée La Notte Italiana: Al Bano & more,2025-11-08 20:00:00,Fribourg,BCF ARENA,,https://www.ticketmaster.ch/event/bellarena-events-%7C-soiree-la-notte-italiana-al-bano--more-tickets/1418506460?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,46.6789116,7.1027113,2.5,['Concert/Sport']
Ticketmaster,Concert/Sport,Larkin Poe,2025-11-08 20:00:00,Genève,Salle de l'Alhambra,,https://www.ticketmaster.ch/event/larkin-poe-tickets/21499?language=en-us,,2025-01-01 00:00:00,2025-11-01 00:00:00,1.0,1.0,2025.0,00:00,00:00,46.2017559,6.1466014,2.5,['Concert/Sport']
